id,oai_identifier,oai_datestamp,auth_name,auth_date,auth_activity,auth_occupation,auth_biography,auth_datestamp,nkp_aut_url,cover,ts,harvest_max_eshop,harvest_last_time,viafID
hka0111824,oai:aleph-nkp.cz:AUT10-000110734,2012-06-30T22:27:41Z,"Vernerová, Michaela,",1973-,NULL,NULL,"Narozena 15.9.1973 Slané. Vysokoškolská studentka, sportovkyně, judistka.",19990212000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000110734&local_base=AUT,1387079,"2016-03-05 21:58:25",7040,"2016-08-24 04:21:34",83653390
hka2009498642,oai:aleph-nkp.cz:AUT10-000498642,2014-08-27T00:01:20Z,"Domšová, Václava,",1957-2014,NULL,NULL,"Narozena 23. 9. 1957 v Ledči nad Sázavou, zemřela 6. 7. 2014. Ing., politička, civilním povoláním zootechnička.",20140826121415.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000498642&local_base=AUT,1387079,"2016-03-06 10:37:27",7040,"2016-08-24 04:23:24",103095161
hka2010616099,oai:aleph-nkp.cz:AUT10-000616099,2014-10-24T00:00:46Z,"Šánová, Zuzana,",1959-,NULL,NULL,"Narozena 24. 5. 1959. Ing., ekonomka, odborná lektorka v oboru účetnictví, vysokoškolská pedagožka, publikace z oboru, též politička.",20141023075519.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000616099&local_base=AUT,1387079,"2016-03-06 10:43:36",7040,"2016-08-24 04:40:47",160539147
hka2011637152,oai:aleph-nkp.cz:AUT10-000637152,2015-04-28T11:53:53Z,"Maclová, Aneta,",1960-,NULL,NULL,"Narozena 9. 2. 1960 v Trenčíně. Redaktorka Hradeckých novin. Od r. 1998 ředitelka Oblastní charity v Hradci Králové. Od r. 2010 členka zastupitelstva města. Fotografka.",20150428135250.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000637152&local_base=AUT,1387079,"2016-03-06 11:00:56",7040,"2016-08-24 04:46:38",171297419
hka2012678533,oai:aleph-nkp.cz:AUT10-000678533,2015-05-29T09:52:07Z,"Jehličková, Jaroslava,",1942-,NULL,"běžkyně, atletky","Narozena 24. 3. 1942 v Hořicích (okr. Jičín). Bývalá sportovkyně, atletka, běžkyně.",20150529115113.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000678533&local_base=AUT,1387079,"2016-03-06 11:13:36",7040,"2016-08-24 04:56:55",222815806
jk01012744,oai:aleph-nkp.cz:AUT10-000002473,2012-06-30T22:26:51Z,"Bosáková, Eva,",1931-1991,NULL,NULL,"Narozena 18.12.1931 v Mladé Boleslavi, zemřela 11.1.1991 v Praze. Gymnastka, práce z oboru.",19990826000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000002473&local_base=AUT,1387079,"2016-03-05 21:50:33",7040,"2016-08-24 04:05:25",83672632
jk01023195,oai:aleph-nkp.cz:AUT10-000006040,2012-06-30T22:27:03Z,"Dubská, Gabriela,",1915-2003,NULL,NULL,"Narozena 8.3.1915 v Břeclavi, zemřela 22.8.2003 v Kosoři. Akademická malířka, ilustrátorka, textilní návrhářka.",20070528101859.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000006040&local_base=AUT,1387079,"2016-03-05 21:51:48",7040,"2016-08-24 05:19:32",114358524
jk01031114,oai:aleph-nkp.cz:AUT10-000007270,2012-06-30T22:27:07Z,"Fikejzová, Jiřina,",1927-,NULL,NULL,"Narozena 13.4.1927 v Lomu u Mostu. PhDr., skladatelka textů a tanečních písní.",20000926000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000007270&local_base=AUT,1387079,"2016-03-05 21:52:28",7040,"2016-08-24 05:41:53",8256518
jk01032058,oai:aleph-nkp.cz:AUT10-000008143,2012-06-30T22:27:11Z,"Frýbová, Zdena,",1934-2010,NULL,NULL,"Narozena 30. 8. 1934 v Praze, zemřela 22. 2. 2010 tamtéž. Spisovatelka a novinářka.",20100223154648.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000008143&local_base=AUT,1387079,"2016-03-05 21:52:57",7040,"2016-08-24 06:00:03",17299106
jk01032095,oai:aleph-nkp.cz:AUT10-000008132,2012-06-30T22:27:11Z,"Fryšová, Emilie,",1840-1920,NULL,NULL,"Narozena 23.7.1840 v Praze, zemřela 17.1.1920 v Písku. Učitelka, etnografka, literatura z oboru, učebnice dějepisu.",19980319000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000008132&local_base=AUT,1387079,"2016-03-05 21:52:55",7040,"2016-08-24 06:00:48",83713658
jk01040187,oai:aleph-nkp.cz:AUT10-000009495,2015-04-24T23:01:41Z,"Hauptová, Zoe,",1929-2012,NULL,NULL,"Narozena 9. 2. 1929 v Brně, zemřela 23. 1. 2012. Doc., PhDr., CSc., filoložka, slavistka a vysokoškolská pedagožka zaměřená na oblast paleoslavistiky, staroslověnštiny a církevní slovanštiny, překladatelka byzantských legend, editorka staroslověnských písemných památek, spoluvydavatelka korespondence P. J. Šafaříka s F. Palackým.",20120127130557.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000009495&local_base=AUT,1387079,"2016-03-06 11:00:21",7040,"2016-08-24 06:33:36",53739387
jk01042181,oai:aleph-nkp.cz:AUT10-000011426,2015-09-11T00:01:12Z,"Horelová, Eliška,",1925-2015,"pedagogika, literatura pro děti a mládež",spisovatelky,"Narozena 23. 5. 1925 v Cerhenicích u Kolína, zemřela 30. 8. 2015 v Praze. PaedDr., CSc., odborná asistentka na katedře pedagogiky FF UK v Praze, beletristka, zejména pro mládež, autorka rozhlasové hry.",20150910123212.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000011426&local_base=AUT,1387079,"2016-03-06 11:21:34",7040,"2016-08-24 03:41:29",51289148
jk01051707,oai:aleph-nkp.cz:AUT10-000014106,2012-06-30T22:27:31Z,"Jilemnická, Růžena,",1897-1947,NULL,NULL,"Narozena 15.2.1897 v Brně, zemřela 19.8.1947 ve Svätém Juru (Slovensko). Učitelka, beletristka.",20080128143210.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000014106&local_base=AUT,1387079,"2016-03-05 21:56:32",7040,"2016-08-24 04:39:26",27883944
jk01061906,oai:aleph-nkp.cz:AUT10-000017400,2012-06-30T22:27:41Z,"Kořínková, Květoslava,",1940-,NULL,NULL,"Narozena 10.7.1940 v Českém Brodě. Ing., CSc., odborná literatura z oboru logistiky v dopravě, o reformě státní kontroly.",20000926000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000017400&local_base=AUT,1387079,"2016-03-05 21:58:27",7040,"2016-08-24 05:50:28",83782188
jk01082123,oai:aleph-nkp.cz:AUT10-000024145,2012-06-30T22:28:03Z,"Moserová, Jaroslava,",1930-2006,NULL,NULL,"Narozena 17.1.1930 v Praze, zemřela 23.3.2006. Doc., MUDr., DrSc., vědecká pracovnice, překladatelka z angličtiny, grafička a scénáristka. Překládala hlavně D. Francise a Bronowského, ilustrace dětských knih, odborné práce z oboru léčby popálenin.",20060324105117.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000024145&local_base=AUT,1387079,"2016-03-05 22:02:18",7039,"2016-08-07 13:36:53",71423843
jk01090237,oai:aleph-nkp.cz:AUT10-000025441,2012-06-30T22:28:07Z,"Nohejlová-Prátová, Emanuela,",1900-1995,NULL,NULL,"Narozena 3.6.1900 v Opatovicích u Pardubic, zemřela 19.11.1995 v Pardubicích. PhDr., CSc., profesorka filosofické fakulty, numismatička, publikace a redakční činnost v oboru.",19980422000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000025441&local_base=AUT,1387079,"2016-03-05 22:02:53",7039,"2016-08-07 14:02:36",39400592
jk01091902,oai:aleph-nkp.cz:AUT10-000027250,2012-06-30T22:28:13Z,"Pátková, Eva,",1938-,NULL,NULL,"Narozena 9.10.1938 v Praze. PhDr., germanistka, překladatelka z němčiny.",20000926000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000027250&local_base=AUT,1387079,"2016-03-05 22:03:40",7039,"2016-08-07 14:36:16",10519451
jk01092417,oai:aleph-nkp.cz:AUT10-000027440,2015-02-11T10:27:15Z,"Pelantová, Růžena,",1886-1959,NULL,NULL,"Narozena 13. 3. 1886 v Sulislavi u Plzně, zemřela 1. 9. 1959 v New Yorku (USA). Učitelka, pracovnice Československého červeného kříže, sociální pracovnice, funkcionářka národně socialistické strany, zakladatelka a předsedkyně Společnosti přátel USA (SPUSA).",20150211112613.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000027440&local_base=AUT,1387079,"2016-03-06 10:53:22",7039,"2016-08-07 14:45:09",83856471
jk01102140,oai:aleph-nkp.cz:AUT10-000030409,2012-06-30T22:28:24Z,"Rázlová, Regina,",1947-,NULL,NULL,"Narozena 16.7.1947 v Brné u Ústí nad Labem. Herečka, autorka televizní hry.",19980512000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000030409&local_base=AUT,1387079,"2016-03-05 22:05:06",7039,"2016-08-07 15:48:55",83878202
jk01122713,oai:aleph-nkp.cz:AUT10-000035879,2012-06-30T22:28:44Z,"Šejbalová, Jiřina,",1905-1981,NULL,NULL,"Narozena 17.9.1905 v Praze, zemřela 23.8.1981 tamtéž. Herečka, kuchařské předpisy, memoáry.",19980525000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000035879&local_base=AUT,1387079,"2016-03-05 22:07:37",7039,"2016-08-07 17:43:12",83918418
jk01131441,oai:aleph-nkp.cz:AUT10-000037440,2013-04-18T11:44:21Z,"Štíplová, Ljuba,",1930-2009,NULL,NULL,"Narozena 30. 4. 1930, zemřela 24. 9. 2009 v Praze. Scenáristka, spisovatelka, autorka knížek pro děti.",20130418134256.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000037440&local_base=AUT,1387079,"2016-03-06 10:02:43",7039,"2016-08-07 18:17:49",17292795
jn19981000821,oai:aleph-nkp.cz:AUT10-000046698,2012-06-30T22:29:22Z,"Dvorská, Milena,",1938-2009,NULL,NULL,"Narozena 7. 9. 1938 v Prostějově, zemřela 22. 12. 2009 v Praze. Herečka.",20091223104127.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000046698&local_base=AUT,1387079,"2016-03-05 22:12:51",7039,"2016-08-07 20:53:20",78529899
jn19981001104,oai:aleph-nkp.cz:AUT10-000047046,2012-06-30T22:29:23Z,"Fialová, Vlasta,",1928-1998,NULL,NULL,"Narozena 20.1.1928 v Brně, zemřela 13.1.1998. Herečka.",20030311091021.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047046&local_base=AUT,1387079,"2016-03-05 22:13:00",7039,"2016-08-07 20:58:19",83983751
jn19981001306,oai:aleph-nkp.cz:AUT10-000047291,2012-06-30T22:29:24Z,"Galatíková, Věra,",1938-2007,NULL,NULL,"Narozena 19. 8. 1938 ve Zlíně, zemřela 21. 12. 2007 v Kladně. Divadelní a filmová herečka a dabérka.",20071227071736.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047291&local_base=AUT,1387079,"2016-03-05 22:13:06",7039,"2016-08-07 21:02:23",83984530
jn19981001402,oai:aleph-nkp.cz:AUT10-000047523,2012-07-09T10:37:37Z,"Haničincová, Štěpánka,",1931-1999,NULL,NULL,"Narozena 30. 9. 1931 v Kvíčovicích, zemřela 27. 10. 1999 v Praze. Herečka, scénáristka a dramaturgyně.",20120709075045.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047523&local_base=AUT,1387079,"2016-03-06 00:01:06",7039,"2016-08-07 21:04:42",65200171
jn19981001968,oai:aleph-nkp.cz:AUT10-000049978,2012-06-30T22:29:34Z,"Peterková, Ludmila,",1967-,NULL,NULL,"Narozena 1967. Klarinetistka.",20010419000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000049978&local_base=AUT,1387079,"2016-03-05 22:14:28",7039,"2016-08-07 21:17:16",65754382
jn19981002104,oai:aleph-nkp.cz:AUT10-000050449,2012-06-30T22:26:52Z,"Růžičková, Zuzana,",1927-,NULL,NULL,"Narozena 14.1. 1927 v Plzni. Cembalistka, hudební pedagožka.",20031030080604.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000050449&local_base=AUT,1387079,"2016-03-05 21:50:41",7039,"2016-08-07 21:21:19",113538746
jn19981002240,oai:aleph-nkp.cz:AUT10-000051306,2012-06-30T22:26:56Z,"Tomášová, Marie,",1929-,NULL,NULL,"Narozena 18.4.1929 v Dobrovicích. Herečka.",20081009155120.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000051306&local_base=AUT,1387079,"2016-03-05 21:50:58",7039,"2016-08-07 21:25:37",83987040
jn19990209208,oai:aleph-nkp.cz:AUT10-000058798,2012-06-30T22:27:23Z,"Hajóssyová, Magdaléna,",1946-,NULL,NULL,"Slovenská operní pěvkyně - sopranistka.",20060221150441.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000058798&local_base=AUT,1387079,"2016-03-05 21:55:16",7039,"2016-08-08 03:27:51",64191857
jn19990209219,oai:aleph-nkp.cz:AUT10-000047615,2012-06-30T22:29:25Z,"Havlová, Olga,",1933-1996,NULL,NULL,"Narozena 11.7.1933 v Praze, zemřela 27.1.1996 tamtéž. Veřejná činitelka, spolupráce na vydávání edice Expedice.",20040921151608.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047615&local_base=AUT,1387079,"2016-03-05 22:13:15",7039,"2016-08-08 03:28:08",64814137
jn19990209239,oai:aleph-nkp.cz:AUT10-000047744,2012-06-30T22:29:26Z,"Hlaváčová, Jana,",1938-,NULL,NULL,"Narozena 26.3.1938 v Praze. Herečka.",20000113000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047744&local_base=AUT,1387079,"2016-03-05 22:13:18",7039,"2016-08-08 03:28:39",5775110
jn19990209681,oai:aleph-nkp.cz:AUT10-000064920,2012-06-30T22:27:44Z,"Ponická, Hana,",1922-2007,NULL,NULL,"Narozena 1922, zemřela 21. 8. 2007 v Banské Bystrici. Spisovatelka, překladatelka z francouzštiny, italštiny, maďarštiny, němčiny.",20070831154555.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000064920&local_base=AUT,1387079,"2016-03-05 21:59:08",7039,"2016-08-08 03:45:00",59151901
jn19990209882,oai:aleph-nkp.cz:AUT10-000051043,2015-02-18T11:00:36Z,"Špinarová, Věra,",1951-,NULL,NULL,"Narozena 22. 12. 1951 v Pohořelicích. Zpěvačka.",20150218115919.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000051043&local_base=AUT,1387079,"2016-03-06 10:53:48",7039,"2016-08-08 03:51:19",84000165
jn19990209936,oai:aleph-nkp.cz:AUT10-000051394,2012-06-30T22:26:56Z,"Turnovská, Jarmila,",1930-2010,NULL,NULL,"Narozena 11.8.1930 v Praze, zemřela 1.3.2010 v Praze. Televizní dramaturgyně a scénáristka, tvorba pro děti.",20100304123002.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000051394&local_base=AUT,1387079,"2016-03-05 21:51:00",7039,"2016-08-08 03:52:52",84000337
jn19990210844,oai:aleph-nkp.cz:AUT10-000052061,2012-06-30T22:26:59Z,"Zinková, Viola,",1925-,NULL,NULL,"Narozena 15.6.1925 v Praze. Herečka.",20000208000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000052061&local_base=AUT,1387079,"2016-03-05 21:51:14",7039,"2016-08-08 04:20:21",84001520
jn19990216052,oai:aleph-nkp.cz:AUT10-000047426,2012-06-30T22:29:25Z,"Gruntová, Jitka,",1945-,NULL,NULL,"Narozena 8. 5. 1945 v Blansku. PaedDr., historička, učitelka dějepisu, poslankyně, místostarostka Březové nad Svitavou.",20060530134708.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047426&local_base=AUT,1387079,"2016-03-05 22:13:12",7039,"2016-08-08 04:21:58",57556310
jn20000400012,oai:aleph-nkp.cz:AUT10-000045021,2012-06-30T22:29:16Z,"Adamovská, Zlata,",1959-,NULL,NULL,"Narozena 9.3.1959 v Praze. Herečka.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000045021&local_base=AUT,1387079,"2016-03-05 22:12:05",7039,"2016-08-08 04:42:01",84003534
jn20000400138,oai:aleph-nkp.cz:AUT10-000045458,2012-06-30T22:29:18Z,"Benešová, Libuše,",1948-,NULL,NULL,"Narozena 5.7.1948 v Benešově. PhDr., senátorka a politička, práce z oboru slovanské literatury, folkloristiky a etnografie, práce z oboru místní a veřejné správy.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000045458&local_base=AUT,1387079,"2016-03-05 22:12:18",7039,"2016-08-08 04:45:10",57024643
jn20000400165,oai:aleph-nkp.cz:AUT10-000045499,2012-06-30T22:29:18Z,"Bernášková, Irena,",1904-1942,NULL,NULL,"Narozena 7.2.1904 v Praze, zemřela 26.8.1942 v Berlíně (Německo). Novinářka, aktivistka protinacistického odboje, vydavatelka ilegálního časopisu.",20040218112632.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000045499&local_base=AUT,1387079,"2016-03-05 22:12:19",7039,"2016-08-08 04:45:49",84004427
jn20000400317,oai:aleph-nkp.cz:AUT10-000045845,2012-06-30T22:29:19Z,"Burešová, Dagmar,",1929-,NULL,NULL,"Narozena 19.10.1929 v Praze. Právnička, politička, ministryně spravedlnosti.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000045845&local_base=AUT,1387079,"2016-03-05 22:12:28",7039,"2016-08-08 04:50:09",84005295
jn20000400399,oai:aleph-nkp.cz:AUT10-000048096,2012-06-30T22:29:27Z,"Chramostová, Vlasta,",1926-,NULL,NULL,"Narozena 17.11.1926 v Brně. Herečka.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000048096&local_base=AUT,1387079,"2016-03-05 22:13:27",7039,"2016-08-08 04:53:14",56917871
jn20000400504,oai:aleph-nkp.cz:AUT10-000046518,2012-06-30T22:29:21Z,"Domanínská, Libuše,",1924-,NULL,NULL,"Narozena 4. 7. 1924 v Brně. Operní pěvkyně, pedagožka.",20070207143116.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000046518&local_base=AUT,1387079,"2016-03-05 22:12:47",7039,"2016-08-08 04:56:22",27258429
jn20000400520,oai:aleph-nkp.cz:AUT10-000046557,2012-06-30T22:29:21Z,"Dostálová, Kateřina,",1964-,NULL,NULL,"Narozena 20.3.1964 v Přerově. Galeristka.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000046557&local_base=AUT,1387079,"2016-03-05 22:12:48",7039,"2016-08-08 04:56:45",34086279
jn20000400750,oai:aleph-nkp.cz:AUT10-000047285,2012-06-30T22:29:24Z,"Gaierová, Nelly,",1908-1995,NULL,NULL,"Narozena 3.10.1908 v Hradci Králové, zemřela 30.10.1995. Operetní herečka a zpěvačka.",20030206090931.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047285&local_base=AUT,1387079,"2016-03-05 22:13:06",7039,"2016-08-08 05:03:19",84007927
jn20000400791,oai:aleph-nkp.cz:AUT10-000047372,2012-06-30T22:29:24Z,"Gollová, Nataša,",1912-1988,NULL,NULL,"Narozena 27.2.1912 v Brně, zemřela 29.10.1988 v Praze. Vlastním jménem Nataša Hodáčová. Herečka.",20030728132125.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000047372&local_base=AUT,1387079,"2016-03-05 22:13:09",7039,"2016-08-08 05:04:22",7672072
jn20000401598,oai:aleph-nkp.cz:AUT10-000049115,2012-06-30T22:29:31Z,"Lanczová, Lenka,",1964-,NULL,NULL,"Narozena 29. 12. 1964 v Dačicích. Autorka knih pro mládež, knihovnice.",20090626082933.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000049115&local_base=AUT,1387079,"2016-03-05 22:13:57",7039,"2016-08-08 05:28:03",84013129
jn20000402333,oai:aleph-nkp.cz:AUT10-000051179,2012-06-30T22:26:56Z,"Talpová, Hana,",1938-,NULL,NULL,"Narozena 5.5.1938 v Olomouci. Herečka, zpěvačka.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000051179&local_base=AUT,1387079,"2016-03-05 21:50:56",7039,"2016-08-08 05:46:57",84017799
jn20000402643,oai:aleph-nkp.cz:AUT10-000051585,2014-01-31T06:44:23Z,"Válková, Helena,",1951-,NULL,NULL,"Narozena 7. 1. 1951 v Chlumci nad Cidlinou. Prof., JUDr., CSc., právnička a politička, nakladatelka právnické literatury, překladatelka, práce z oboru trestního práva, kriminalistiky a prevence zločinnosti.",20140131074328.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000051585&local_base=AUT,1387079,"2016-03-06 10:21:54",7039,"2016-08-08 05:55:16",67189228
jn20000402904,oai:aleph-nkp.cz:AUT10-000051088,2012-06-30T22:26:55Z,"Štěpová, Vlasta,",1938-,NULL,NULL,"Narozena 7.6.1938 v Letohradě. Ing., CSc., ekonomka, práce z oboru cestovního ruchu, výzkumu trhu, práce s tematikou způsobu života, hodnot a bydlení.",20000425000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000051088&local_base=AUT,1387079,"2016-03-05 21:50:54",7039,"2016-08-08 06:02:52",33264967
jn20000620324,oai:aleph-nkp.cz:AUT10-000066055,2012-06-30T22:27:48Z,"Samková-Veselá, Klára,",1963-,NULL,NULL,"Narozena 23. 3. 1963 v Brně. JUDr., Ph.D., advokátka, občanská aktivistka, politička, redaktorka a publicistka, též autorka cestopisné literatury.",20120102081242.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000066055&local_base=AUT,1387079,"2016-03-05 21:59:56",7039,"2016-08-10 10:33:06",84031354
jn20000701626,oai:aleph-nkp.cz:AUT10-000073662,2012-06-30T22:28:17Z,"Schwarzenberg, Therese von,",1940-,NULL,NULL,"Rakouská lékařka, autorka autobiografie.",20100302120028.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000073662&local_base=AUT,1387079,"2016-03-05 22:04:16",7039,"2016-08-10 12:14:23",55217534
jn20000703099,oai:aleph-nkp.cz:AUT10-000070854,2012-06-30T22:28:06Z,"Herzogenberg, Johanna,",1921-2012,NULL,NULL,"Narozena 23. 6. 1921 v Sychrově, zemřela 20. 2. 2012 v Mnichově (Německo). Historička umění a germanistka, též organizátorka česko-německých projektů. Žila v Německu.",20120223072430.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000070854&local_base=AUT,1387079,"2016-03-05 22:02:47",7039,"2016-08-10 12:33:33",44333681
jn20000710113,oai:aleph-nkp.cz:AUT10-000070202,2014-11-06T07:00:28Z,"Jurinová, Eva,",1953-,NULL,NULL,"Narozena 3. 12. 1953 v Ostravě. Mgr., novinářka, pedagožka, televizní redaktorka, moderátorka a politička, spoluautorka autobiografické publikace.",20141106080019.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000070202&local_base=AUT,1387079,"2016-03-06 10:44:56",7039,"2016-08-10 13:09:56",84039443
jn20000720232,oai:aleph-nkp.cz:AUT10-000069975,2012-06-30T22:28:03Z,"Podvalová, Marie,",1909-1992,NULL,NULL,"Narozena 5.9.1909 Čakovice, zemřela 16.5.1992 Praha. Česká pěvkyně - sopranistka.",20040811104358.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000069975&local_base=AUT,1387079,"2016-03-05 22:02:19",7039,"2016-08-10 13:40:09",46321968
jn20000728160,oai:aleph-nkp.cz:AUT10-000071342,2012-06-30T22:28:08Z,"Haláková, Olga,",1948-,NULL,NULL,NULL,20000728000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000071342&local_base=AUT,1387079,"2016-03-05 22:03:03",7039,"2016-08-10 13:50:44",84044962
jn20000728200,oai:aleph-nkp.cz:AUT10-000071382,2012-06-30T22:28:08Z,"Horníková, Zdeňka,",1952-,NULL,NULL,NULL,20000728000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000071382&local_base=AUT,1387079,"2016-03-05 22:03:04",7039,"2016-08-10 13:51:49",84045195
jn20000728784,oai:aleph-nkp.cz:AUT10-000071966,2014-04-15T14:12:45Z,"Vašínková, Věra,",1941-,NULL,NULL,"Narozena 27. 10. 1941 v Palkovicích (okr. Frýdek-Místek). Politička.",20140415161142.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000071966&local_base=AUT,1387079,"2016-03-06 10:26:09",7039,"2016-08-10 14:08:55",84048624
jn20001227317,oai:aleph-nkp.cz:AUT10-000079720,2012-06-30T22:28:41Z,"Židlická, Michaela,",1952-,NULL,NULL,"Narozena 18.8.1952 v Brně. JUDr., dějiny státu a práva - římské právo.",20010122000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000079720&local_base=AUT,1387079,"2016-03-05 22:07:10",7039,"2016-08-10 14:42:18",84062186
jn20010309399,oai:aleph-nkp.cz:AUT10-000081198,2012-06-30T22:28:47Z,"Korecká, Věra,",1945-,NULL,NULL,"Narozena 1945.JUDr., občanské právo, publikace z oboru.",20030709104204.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000081198&local_base=AUT,1387079,"2016-03-05 22:07:57",7039,"2016-08-10 14:53:22",3850170
jn20020717437,oai:aleph-nkp.cz:AUT10-000141698,2012-06-30T22:30:14Z,"Šinkorová, Daniela,",1972-,NULL,NULL,"Slovenská zpěvačka a herečka.",20041102170323.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000141698&local_base=AUT,1387079,"2016-03-05 22:21:02",7039,"2016-08-10 19:44:50",84090037
jn99240000074,oai:aleph-nkp.cz:AUT10-000045467,2012-06-30T22:29:18Z,"Beňačková-Čápová, Gabriela,",1947-,NULL,NULL,"Narozena 25.3.1947. Operní pěvkyně.",20081029075259.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000045467&local_base=AUT,1387079,"2016-03-05 22:12:18",7039,"2016-08-10 22:33:02",100260294
jo20000064064,oai:aleph-nkp.cz:AUT10-000064064,2012-06-30T22:27:41Z,"Pelikánová, Irena,",1949-,NULL,NULL,"Narozena 25.6.1949 v Praze. JUDr., prof. srovnávacího práva obchodního, autorka komentáře k obchodnímu zákoníku.",20001106000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000064064&local_base=AUT,1387079,"2016-03-05 21:58:31",7039,"2016-08-10 22:57:53",23410385
jo20000069705,oai:aleph-nkp.cz:AUT10-000069705,2012-06-30T22:28:02Z,"Králová, Sabina,",1970-,NULL,NULL,"Narozena r. 1970 v Hradci Králové. Herečka.",20000927000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000069705&local_base=AUT,1387079,"2016-03-05 22:02:11",7039,"2016-08-10 23:00:15",84109548
jo20000071010,oai:aleph-nkp.cz:AUT10-000071010,2012-06-30T22:28:07Z,"Plain, Belva,",1915-2010,NULL,NULL,"Americká spisovatelka, autorka románů pro ženy.",20110118111456.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000071010&local_base=AUT,1387079,"2016-03-05 22:02:52",7039,"2016-08-10 23:02:12",168992130
jo20000080447,oai:aleph-nkp.cz:AUT10-000080447,2012-06-30T22:28:44Z,"Ághová, Lívia,",1963-,NULL,NULL,"Narozena 1963. Operní pěvkyně.",20020812145731.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000080447&local_base=AUT,1387079,"2016-03-05 22:07:33",7039,"2016-08-10 23:31:35",5123887
jo20000082630,oai:aleph-nkp.cz:AUT10-000082630,2012-06-30T22:28:52Z,"Součková, Marie,",1953-,NULL,NULL,"Narozena 31.7.1953. Lékařka, sociálně demokratická politička.",20010409000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000082630&local_base=AUT,1387079,"2016-03-05 22:08:42",7039,"2016-08-10 23:50:23",84120065
